"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"534","#JillStein #DemExit #girlpower https://t.co/sLeYG5oAe5",FALSE,0,NA,2016-11-13 02:15:57,FALSE,NA,"797624008954945536",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","harrysmom1",0,FALSE,FALSE,NA,NA
"535","This Is VERY Bad For The Fight Against Climate Change https://t.co/cBPmefYpnq   How's that protest vote going #JillStein voters? #trump",FALSE,0,NA,2016-11-13 02:14:08,FALSE,NA,"797623553315270656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Njspecedteacher",0,FALSE,FALSE,NA,NA
"536","@alisseytwit @LizWarren_2020 @DrJillStein I want to hear #JillStein because I want a better future and more than a 2 party system.",FALSE,0,"alisseytwit",2016-11-13 02:14:07,FALSE,"797603198315872261","797623548273631232","1252785356","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArachneSpidher",0,FALSE,FALSE,NA,NA
"537","@AriMelber How does it feel 2 know ALL of us know what a lying POS all of U Hillshills are?My god, have U no decency at long last?#JIllstein",FALSE,0,"AriMelber",2016-11-13 02:13:02,FALSE,"796851691240955905","797623276784807937","15441965","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","hs4265",0,FALSE,FALSE,NA,NA
"538","I would rather send her a good bye &amp; good riddance note. She &amp; the media that kowtowed to her are among the lowest… https://t.co/jmv9Rl1lk2",FALSE,1,NA,2016-11-13 02:10:08,TRUE,NA,"797622544283090944",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bernied425",1,FALSE,FALSE,NA,NA
"539","REMEMBER THIS NEXT TIME X BERNERS THAT DIDN'T SUPPORT JILL STEIN AND HILLARY SUPPORTERS #feelthebern #jillstein… https://t.co/Lz0Jsl43b0",FALSE,2,NA,2016-11-13 02:09:16,TRUE,NA,"797622325910773760",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Humanbeing1973",1,FALSE,FALSE,NA,NA
"540","RT @721agtbt: #DemExited #BernieOrBust #IdRatherBern #BernieSanders #jillstein #demexit #StopTPPNow #dumphillary #JillNotHill #NeverHillary…",FALSE,0,NA,2016-11-13 02:08:11,FALSE,NA,"797622056036614145",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","dgjewel",8,TRUE,FALSE,NA,NA
"541","REAL GENUINE FOOLS  #feelthebern #imwithher #hillaryclinton #berniesanders #jillstein #jillstein2016 @berniesanders https://t.co/qZohcvPi3i",FALSE,1,NA,2016-11-13 02:00:59,FALSE,NA,"797620243635924992",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Humanbeing1973",0,FALSE,FALSE,NA,NA
"542","RT @barbos2: #ImWithHer #Podestaemails #Podesta #HillaryEmail #HillarysHuma #hillaryemailscandal #ElectionNight #FeelTheBern #JillStein #Hi…",FALSE,0,NA,2016-11-13 01:55:06,FALSE,NA,"797618762631483394",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CoCannabisCo",9,TRUE,FALSE,NA,NA
"543","i got acid reflux but im still #overeating #lifeisgood #gluttony #JillSteinForPresident #JillStein2016 #JillStein #BernieComeBack #atheism",FALSE,1,NA,2016-11-13 01:52:48,FALSE,NA,"797618182106320896",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","xXpigpocketXx",0,FALSE,FALSE,NA,NA
"544","So integrity means being pro war/Wall St/fracking/#TPP/Big Pharma? And rigging the election? Sheesh! Still w/… https://t.co/9CMibNI5MH",FALSE,0,NA,2016-11-13 01:52:00,TRUE,NA,"797617980603559938",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bernied425",0,FALSE,FALSE,NA,NA
"545","RT @barbos2: #ImWithHer #Podestaemails #Podesta #HillaryEmail #HillarysHuma #hillaryemailscandal #ElectionNight #FeelTheBern #JillStein #Hi…",FALSE,0,NA,2016-11-13 01:47:27,FALSE,NA,"797616836166746112",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CaliBernication",9,TRUE,FALSE,NA,NA
"546","RT @barbos2: #ImWithHer #Podestaemails #Podesta #HillaryEmail #HillarysHuma #hillaryemailscandal #ElectionNight #FeelTheBern #JillStein #Hi…",FALSE,0,NA,2016-11-13 01:46:12,FALSE,NA,"797616521002569728",NA,"<a href=""http://www.mikeybot.com"" rel=""nofollow"">mikeybot</a>","CyberDeathRay",9,TRUE,FALSE,NA,NA
"547","RT @barbos2: #ImWithHer #Podestaemails #Podesta #HillaryEmail #HillarysHuma #hillaryemailscandal #ElectionNight #FeelTheBern #JillStein #Hi…",FALSE,0,NA,2016-11-13 01:45:43,FALSE,NA,"797616398830739456",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","TravelnTechFan",9,TRUE,FALSE,NA,NA
"548","RT @721agtbt: #DemExited #BernieOrBust #IdRatherBern #BernieSanders #jillstein #demexit #StopTPPNow #dumphillary #JillNotHill #NeverHillary…",FALSE,0,NA,2016-11-13 01:42:34,FALSE,NA,"797615608120676353",NA,"<a href=""http://www.nervertrump.com"" rel=""nofollow"">Nadipur.pokhara</a>","ILoveBernie1",8,TRUE,FALSE,NA,NA
"549","Sorry, @BernieSanders but the Dems are done. When will u finally accept that? #JillStein is our hope 4 the future.… https://t.co/PczxuaXCKv",FALSE,1,NA,2016-11-13 01:37:11,TRUE,NA,"797614251263324160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","bernied425",0,FALSE,FALSE,NA,NA
"550","#BernieSanders2020 #BernieSanders for president 2020!? #DonaldTrump #JillStein #AntiTrump #NationalPizzaDay… https://t.co/uouHmN47De",FALSE,0,NA,2016-11-13 01:32:31,TRUE,NA,"797613077864873985",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JavierSorianoNY",0,FALSE,FALSE,NA,NA
"551","@HillaryClinton #DNC blame #Comey #sanders #JillStein #Putin #MSM #wikileaks and on and on. It's not them, it's alw… https://t.co/zk8mUgFXbr",FALSE,1,"HillaryClinton",2016-11-13 01:30:07,TRUE,NA,"797612473163517953","1339835893","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Neubeowulf",0,FALSE,FALSE,NA,NA
"552","#JillStein Hey #TrumpTrain #deplorables wanna cause some trouble? #MAGA would be a good way to earn some goodwill..… https://t.co/ee2ALux780",FALSE,0,NA,2016-11-13 01:09:23,TRUE,NA,"797607255222976512",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rock_golem",0,FALSE,FALSE,NA,NA
"553","you don't have to like Taylor Swift to have a heart please sign #WIKILEAKS #kindness #love #TaylorSwift #berniecrat… https://t.co/brkkh7fgVe",FALSE,0,NA,2016-11-13 01:07:51,TRUE,NA,"797606869288255488",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BrianSwiftie13",0,FALSE,FALSE,NA,NA
"554","RT @LindaKWS1: #ThirdParty #BERNIEorBUST #berniebro #JillStein #GaryJohnson #Protest votes in swing states might give us #Trump cuz of #GOP…",FALSE,0,NA,2016-11-13 01:07:18,FALSE,NA,"797606731471790080",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LindaKWS1",2,TRUE,FALSE,NA,NA
"555","It's time for healing and do what it’s best for our country. 
#BernieSanders #HillaryClinton #JillStein… https://t.co/cbvW5rirb3",FALSE,0,NA,2016-11-13 01:05:09,TRUE,NA,"797606190603730945",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JavierSorianoNY",0,FALSE,FALSE,NA,NA
"556","RT @EricMcCormack: This is heartbreaking. If you threw your vote away on #JillStein, do me a favor: don't tell me. Self(ish)-destruction. @…",FALSE,0,NA,2016-11-13 01:03:09,FALSE,NA,"797605689677975552",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","merriox",536,TRUE,FALSE,NA,NA
"557","RT @EricMcCormack: This is heartbreaking. If you threw your vote away on #JillStein, do me a favor: don't tell me. Self(ish)-destruction. @…",FALSE,0,NA,2016-11-13 01:02:31,FALSE,NA,"797605530244173824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JKH2",536,TRUE,FALSE,NA,NA
"558","RT @EricMcCormack: This is heartbreaking. If you threw your vote away on #JillStein, do me a favor: don't tell me. Self(ish)-destruction. @…",FALSE,0,NA,2016-11-13 01:02:24,FALSE,NA,"797605497885048832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TheRealDonBrown",536,TRUE,FALSE,NA,NA
"559","In MI, #JillStein got &gt;50K votes. In PA, she got ~49000. It seems many #Liberals voted for a #Liberal instead of #Criminal #MobBoss #Hillary",FALSE,0,NA,2016-11-13 01:01:22,FALSE,NA,"797605241227280384",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MtnrMS",0,FALSE,FALSE,NA,NA
"560","RT @EricMcCormack: This is heartbreaking. If you threw your vote away on #JillStein, do me a favor: don't tell me. Self(ish)-destruction. @…",FALSE,0,NA,2016-11-13 01:01:19,FALSE,NA,"797605225561542661",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","jeffreyjonsmith",536,TRUE,FALSE,NA,NA
"561","RT @EricMcCormack: This is heartbreaking. If you threw your vote away on #JillStein, do me a favor: don't tell me. Self(ish)-destruction. @…",FALSE,0,NA,2016-11-13 01:00:56,FALSE,NA,"797605131311255553",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlexandraAimee",536,TRUE,FALSE,NA,NA
"562","RT @721agtbt: #DemExited #BernieOrBust #IdRatherBern #BernieSanders #jillstein #demexit #StopTPPNow #dumphillary #JillNotHill #NeverHillary…",FALSE,0,NA,2016-11-13 00:55:36,FALSE,NA,"797603786848137216",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","NumberIsNo",8,TRUE,FALSE,NA,NA
"563","RT @BoonieKane: There is NO WAY Berners feeling this way voted for trump or clinton instead of #JillStein VOTES were FLIPPED from HER to cl…",FALSE,0,NA,2016-11-13 00:54:58,FALSE,NA,"797603627837702144",NA,"<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for Windows Phone</a>","nancyhighlands7",2,TRUE,FALSE,NA,NA
"564","RT @721agtbt: #DemExited #BernieOrBust #IdRatherBern #BernieSanders #jillstein #demexit #StopTPPNow #dumphillary #JillNotHill #NeverHillary…",FALSE,0,NA,2016-11-13 00:54:38,FALSE,NA,"797603543440097284",NA,"<a href=""http://www.jill2016.com"" rel=""nofollow"">HillaryLostMe-DrJillStein</a>","LizWarren_2020",8,TRUE,FALSE,NA,NA
"565","RT @721agtbt: #DemExited #BernieOrBust #IdRatherBern #BernieSanders #jillstein #demexit #StopTPPNow #dumphillary #JillNotHill #NeverHillary…",FALSE,0,NA,2016-11-13 00:52:52,FALSE,NA,"797603100479684608",NA,"<a href=""http://www.crookhillary.com"" rel=""nofollow"">CrookHillary</a>","WeTrustEllison",8,TRUE,FALSE,NA,NA
"566","@ajamubaraka

and negative campaign assuredly depressed voter turnout. You had a part in that depressing turnout. #JillStein",FALSE,2,"ajamubaraka",2016-11-13 00:52:17,FALSE,"797258899523072000","797602951636418560","4303298356","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IgnatzMuskrat3k",0,FALSE,FALSE,NA,NA
"567","RT @721agtbt: #DemExited #BernieOrBust #IdRatherBern #BernieSanders #jillstein #demexit #StopTPPNow #dumphillary #JillNotHill #NeverHillary…",FALSE,0,NA,2016-11-13 00:50:52,FALSE,NA,"797602595015630848",NA,"<a href=""http://www.BernieOrBurst.com"" rel=""nofollow"">BernieOrBurst</a>","SenWarren2020",8,TRUE,FALSE,NA,NA
"568","RT @themascaraboss: #NoDAPL &amp; 3rd party voter #JillStein Sorry, but when it came down to it, I couldn't pull the lever 4 HRC, so I'm partly…",FALSE,0,NA,2016-11-13 00:46:33,FALSE,NA,"797601511878561792",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LlzmoFox",3,TRUE,FALSE,NA,NA
"569","There is NO WAY Berners feeling this way voted for trump or clinton instead of #JillStein VOTES were FLIPPED from H… https://t.co/37d2SIfHiE",FALSE,4,NA,2016-11-13 00:45:32,TRUE,NA,"797601256000942080",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","BoonieKane",2,FALSE,FALSE,NA,NA
"570","#DemExited #BernieOrBust #IdRatherBern #BernieSanders #jillstein #demexit #StopTPPNow #dumphillary #JillNotHill… https://t.co/wP8CwiFV9t",FALSE,5,NA,2016-11-13 00:43:20,TRUE,NA,"797600700452642816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","721agtbt",8,FALSE,FALSE,NA,NA
"571","@Gus_802 It was part of the problem #SeedsOfDestructionSownInPrimary  #JillStein #DonaldTrump   Why did #SoManySitOut?",FALSE,0,"Gus_802",2016-11-13 00:39:12,FALSE,"797599175223320576","797599661913731074","237572596","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","grogreena",0,FALSE,FALSE,NA,NA
"572","RT @themascaraboss: #NoDAPL &amp; 3rd party voter #JillStein Sorry, but when it came down to it, I couldn't pull the lever 4 HRC, so I'm partly…",FALSE,0,NA,2016-11-13 00:36:53,FALSE,NA,"797599076174929922",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Da__BoS__Jneutr",3,TRUE,FALSE,NA,NA
"573","And #JillStein'sEgoMattered https://t.co/Dq6zOQrrCP",FALSE,0,NA,2016-11-13 00:35:10,FALSE,NA,"797598646049054720",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","50BlueStates",0,FALSE,FALSE,NA,NA
"574","Berniebots who voted for #JillStein. People who vote f/fringe candidates to stay ideologically pure never seem to l… https://t.co/DEioxJPfi0",FALSE,1,NA,2016-11-13 00:33:18,TRUE,NA,"797598176865910784",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","laurenskahn",0,FALSE,FALSE,NA,NA
"575","@realDonaldTrump #YouOwnThis #Fixit    Trump owns this. #JillStein owns this too. https://t.co/ibUy8XXjfn",FALSE,0,"realDonaldTrump",2016-11-13 00:33:08,FALSE,NA,"797598133668769793","25073877","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KSConscience",0,FALSE,FALSE,NA,NA
"576","RT @themascaraboss: #NoDAPL &amp; 3rd party voter #JillStein Sorry, but when it came down to it, I couldn't pull the lever 4 HRC, so I'm partly…",FALSE,0,NA,2016-11-13 00:23:54,FALSE,NA,"797595809059663872",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","davianjoell",3,TRUE,FALSE,NA,NA
"577","#NoDAPL &amp; 3rd party voter #JillStein Sorry, but when it came down to it, I couldn't pull the lever 4 HRC, so I'm partly to blame #peace <U+270C><U+FE0F><U+FE0F><ed><U+00A0><U+00BC><ed><U+00BC><U+008E>",FALSE,4,NA,2016-11-13 00:22:43,FALSE,NA,"797595513524809730",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","themascaraboss",3,FALSE,FALSE,NA,NA
"578","RT @WeWishForPeace: Important thread. Possible election fraud removing #JillStein votes. https://t.co/q7p9JN8VFg",FALSE,0,NA,2016-11-13 00:06:03,FALSE,NA,"797591316620312580",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","strawberryheidi",4,TRUE,FALSE,NA,NA
"579","Community Party Radio on @SoMetroRadio returns Tuesday: https://t.co/13eC8jV96J  #DonaldTrump #Election2016 #JillStein #Hartford #CT",FALSE,0,NA,2016-11-13 00:04:18,FALSE,NA,"797590876772007936",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","CommunityParty1",0,FALSE,FALSE,NA,NA
"580","Have they forgotten about #StrongerTogether #BernieSanders #JillStein #climatechange #OurRevolution God is still believing in justice",FALSE,0,NA,2016-11-13 00:02:35,FALSE,NA,"797590444528046080",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ComonCentsParty",0,FALSE,FALSE,NA,NA
"581","RT @WeWishForPeace: Important thread. Possible election fraud removing #JillStein votes. https://t.co/q7p9JN8VFg",FALSE,0,NA,2016-11-12 23:59:48,FALSE,NA,"797589743919919104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","tlsmith1963",4,TRUE,FALSE,NA,NA
"582","RT @WeWishForPeace: Important thread. Possible election fraud removing #JillStein votes. https://t.co/q7p9JN8VFg",FALSE,0,NA,2016-11-12 23:56:51,FALSE,NA,"797589001452589062",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Forbrydelsenfan",4,TRUE,FALSE,NA,NA
"583","RT @WeWishForPeace: Important thread. Possible election fraud removing #JillStein votes. https://t.co/q7p9JN8VFg",FALSE,0,NA,2016-11-12 23:55:04,FALSE,NA,"797588556042604544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ThankYouBernie",4,TRUE,FALSE,NA,NA
"584","This is why I think #JillStein and #DonaldTrump supporters should be friends. Fuck anyone who supported #Hillary un… https://t.co/gXl5xu4qG4",FALSE,1,NA,2016-11-12 23:52:08,TRUE,NA,"797587815957663744",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","rock_golem",0,FALSE,FALSE,NA,NA
"585","RT @jeffl76: Notice #JillStein is also there - A Putin plant. https://t.co/B7TkTFVj4J",FALSE,0,NA,2016-11-12 23:39:06,FALSE,NA,"797584536553082885",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","valente_rick",4,TRUE,FALSE,NA,NA
"586","Important thread. Possible election fraud removing #JillStein votes. https://t.co/q7p9JN8VFg",FALSE,3,NA,2016-11-12 23:38:45,FALSE,NA,"797584450104147969",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WeWishForPeace",4,FALSE,FALSE,NA,NA
"587","Listen @CNN you need to shop shifting blame for your part in this. #JillStein #GaryJohnson 
#StopLying https://t.co/MnwF4EnVyh",FALSE,2,NA,2016-11-12 23:29:03,FALSE,NA,"797582006389506048",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","TokyoPopRocks",0,FALSE,FALSE,NA,NA
"588","This one's for Hillary and friends.

https://t.co/p5hz0f5lcp

#demexit #greens #jillstein
#berniesanders",FALSE,1,NA,2016-11-12 23:27:51,FALSE,NA,"797581704315580416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","polfilmblog",0,FALSE,FALSE,NA,NA
"589",""" @tomwatson @JohnWesleyShipp @DrJillStein #JillStein Report To The Psych Ward You Are Due For Your Meds!! """,FALSE,0,"tomwatson",2016-11-12 23:19:58,FALSE,"797574659436908544","797579720934178816","1049171","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LitLat",0,FALSE,FALSE,NA,NA
"590","RT @harrysmom1: LOL, Donald's not so dumb, after all, is he? #DemExit #JillStein https://t.co/XoRxaLVYgW",FALSE,0,NA,2016-11-12 23:17:55,FALSE,NA,"797579205466791937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JustAnotherRich",2,TRUE,FALSE,NA,NA
"591",".@DrJillStein 11/ So, now, I can't see voting 4 #JillStein AT ALL in the future as she has ""helped"" sow TOXIC soil upon the earth 4 ""satan""",FALSE,0,"MisteroManno",2016-11-12 23:17:38,FALSE,"797577017218711552","797579133907795968","834588654","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MisteroManno",0,FALSE,FALSE,NA,NA
"592","RT @alexq1lab: PATHETIC !!! How #GaryJohnson lJohnson and #JillStein helped elect #TrumpLiar - https://t.co/lEv65qV3d1 https://t.co/AcVZyWc…",FALSE,0,NA,2016-11-12 23:17:36,FALSE,NA,"797579124751605760",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","thinker128",2,TRUE,FALSE,NA,NA
"593","RT @TokyoPopRocks: #GaryJohnson #JillStein EARNED every vote they got. At NO point was #HillaryClinton entitled to ANY of them. They weren'…",FALSE,0,NA,2016-11-12 23:13:37,FALSE,NA,"797578122673655808",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GregVoehringer",65,TRUE,FALSE,NA,NA
"594","RT @jeffl76: Putin plant #JillStein is also at a this table. https://t.co/uhk5cPEsR5",FALSE,0,NA,2016-11-12 23:10:15,FALSE,NA,"797577276175093760",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","VlanTrunk",4,TRUE,FALSE,NA,NA
"595","RT @harrysmom1: LOL, Donald's not so dumb, after all, is he? #DemExit #JillStein https://t.co/XoRxaLVYgW",FALSE,0,NA,2016-11-12 23:09:27,FALSE,NA,"797577073980219392",NA,"<a href=""http://www.jill2016.com"" rel=""nofollow"">HillaryLostMe-DrJillStein</a>","LizWarren_2020",2,TRUE,FALSE,NA,NA
"596","LOL, Donald's not so dumb, after all, is he? #DemExit #JillStein https://t.co/XoRxaLVYgW",FALSE,3,NA,2016-11-12 23:05:45,FALSE,NA,"797576143821934593",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","harrysmom1",2,FALSE,FALSE,NA,NA
"597","Straight #Cisgendered folk who voted #JillStein or wrote in #Bernie…your #LGBT friends now live in fear:
https://t.co/bEW2886Elb

God bless",FALSE,0,NA,2016-11-12 23:02:13,FALSE,NA,"797575255338393600",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MilesImhoff",0,FALSE,FALSE,NA,NA
"598","3. want to express myself in peace. I NEVER bother ANYONE on here! #Trolls #Trump #JillStein #GaryJohnson #imwithher",FALSE,1,NA,2016-11-12 22:57:20,FALSE,NA,"797574026260578304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","MoonchildK2",0,FALSE,FALSE,NA,NA
"599","@Lauri5074 @LizWarren_2020 @DrJillStein clinton supporter? what a creep. no wonder donald won. #JillStein",FALSE,1,"Lauri5074",2016-11-12 22:56:21,FALSE,"797573095976476672","797573777211068416","327657314","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","harrysmom1",0,FALSE,FALSE,NA,NA
"600","If you want to talk about a real conspiracy, #JillStein loses the presidency, and the next day #LeonardCohen dies. Coincidence? You decide.",FALSE,1,NA,2016-11-12 22:54:42,FALSE,NA,"797573361706467329",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","VityaLove",0,FALSE,FALSE,NA,NA
"601","Dear #JillStein You are not the #Droid we are looking for. #DearLiberals https://t.co/6FgOBf8L1y",FALSE,1,NA,2016-11-12 22:52:29,FALSE,NA,"797572805311107072",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","civitoroz",0,FALSE,FALSE,NA,NA
"602","@SenSanders thats why I #voted #JillStein . Only #candidateexperience who outright #DenounceHate and refused to #cave in 2 #CrookedMedia",FALSE,0,"SenSanders",2016-11-12 22:49:25,FALSE,"797521856039387136","797572034599350272","29442313","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Oculos_Prime",0,FALSE,FALSE,NA,NA
"603","RT @jeffl76: Putin plant #JillStein is also at a this table. https://t.co/uhk5cPEsR5",FALSE,0,NA,2016-11-12 22:46:33,FALSE,NA,"797571309517631488",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Caliangel55",4,TRUE,FALSE,NA,NA
"604","RT @alexq1lab: PATHETIC !!! How #GaryJohnson lJohnson and #JillStein helped elect #TrumpLiar - https://t.co/lEv65qV3d1 https://t.co/AcVZyWc…",FALSE,0,NA,2016-11-12 22:44:24,FALSE,NA,"797570771883323392",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","nawlinsred2010",2,TRUE,FALSE,NA,NA
"605","RT @jeffl76: Putin plant #JillStein is also at a this table. https://t.co/uhk5cPEsR5",FALSE,0,NA,2016-11-12 22:42:45,FALSE,NA,"797570356726861825",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","JenniferADevon",4,TRUE,FALSE,NA,NA
"606","PATHETIC !!! How #GaryJohnson lJohnson and #JillStein helped elect #TrumpLiar - https://t.co/lEv65qV3d1 https://t.co/AcVZyWc0e8",FALSE,1,NA,2016-11-12 22:42:35,FALSE,NA,"797570312799916032",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alexq1lab",2,FALSE,FALSE,NA,NA
"607","RT @jeffl76: Putin plant #JillStein is also at a this table. https://t.co/uhk5cPEsR5",FALSE,0,NA,2016-11-12 22:39:19,FALSE,NA,"797569491748188165",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jeffl76",4,TRUE,FALSE,NA,NA
"608","@agearan @HillaryClinton cost us the #election, not Russia, Comey, SandersBros, #JillStein. Your #denial is why #Trump is in the White House",FALSE,1,"agearan",2016-11-12 22:35:33,FALSE,"797493875225071616","797568541549477888","15765991","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Neryscium",0,FALSE,FALSE,NA,NA
"609","@Wordy_Librarian @Jeffs4u2 @Wildeyezextreme 

All these females who are saying hrc was their only choice forget #JillStein 
Gimme a break",FALSE,2,"Wordy_Librarian",2016-11-12 22:29:40,FALSE,"797468092762886145","797567063506165760","553988333","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Mobile Web (M5)</a>","theRealEllelow",2,FALSE,FALSE,NA,NA
"610","@heysyd I told any and everyone to vote for #JillStein.  Many Many People pointed out the flaws of Both Parties.",FALSE,0,"heysyd",2016-11-12 22:08:56,FALSE,"797557647683698688","797561845095731200","18122583","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","StLHandyMan",0,FALSE,FALSE,NA,NA
"611","RT @TokyoPopRocks: #GaryJohnson #JillStein EARNED every vote they got. At NO point was #HillaryClinton entitled to ANY of them. They weren'…",FALSE,0,NA,2016-11-12 21:59:23,FALSE,NA,"797559443588194304",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","patricetheberge",65,TRUE,FALSE,NA,NA
"612","RT @jeffl76: Notice #JillStein is also there - A Putin plant. https://t.co/B7TkTFVj4J",FALSE,0,NA,2016-11-12 21:57:15,FALSE,NA,"797558905056489473",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","LaVerneWright13",4,TRUE,FALSE,NA,NA
